"email","leadsource","cost"
"email696@bellsouth.net","eddydtsauir","81.73"
"email697@pima.edu","Web","0"
"email698@gmail.com","linkedinspcpc","30.3"
"email699@gmail.com","elearnersauir","111.76"
"email700@gmail.com","Web","0"
"email701@hotmail.com","linkedinspcpc","32.11"
"email702@gmail.com","Web","0"
"email703@gmail.com","Web","0"
"email704@cox.net","Direct Apply","0"
"email705@gmail.com","gradschoolsauir","26.32"
"email706@coastal.edu","GRE","3.34"
"email707@gmail.com","GRE","6.2"
"email708@mail.com","Web","0"
"email709@gmail.com","Web","0"
"email710@naver.com","Web","0"
"email711@mac.com","beyondcplemail","17.37"
"email712@gmail.com","search_nonbrand_google","167.69"
"email713@gmail.com","Web","0"
"email714@gmail.com","ForeignPolicyBanner","57.95"
"email715@yahoo.com","Web","0"
"email716@gmail.com","elearnersauir","65.27"
"email717@gmail.com","Web","0"
"email718@gmail.com","Direct Apply","0"
"email719@gmail.com","search_nonbrand_google","254.03"
"email720@yahoo.com","gradschoolsauir","28.9"
"email721@escambia.k12.fl.us","GRE","76.04"
"email722@gmail.com","Web","0"
"email723@yahoo.com","Web","0"
"email724@gmail.com","elearnersauir","86.66"
"email725@gmail.com","",""
"email726@gmail.com","elearnersauir","36.92"
"email727@gmail.com","elearnersauir","16.1"
"email728@gmail.com","Web","0"
"email729@gmail.com","elearnersauir","112.52"
"email730@gmail.com","Web","0"
"email731@gmail.com","Web","0"
"email732@gmail.com","Web","0"
"email733@gmail.com","elearnersauir","6.11"
"email734@hotmail.com","facebookcpc","98.44"
"email735@friars.providence.edu","Web","0"
"email736@yahoo.com","Web","0"
"email737@gmail.com","Web","0"
"email738@gmail.com","linkedinspcpc","86.17"
"email739@gmail.com","Web","0"
"email740@aim.com","elearnersauir","28.4"
"email741@yahoo.com","facebookcpc","55.11"
"email742@gmail.com","Web","0"
"email743@gmail.com","eddydtsauir","86.14"
"email744@gmail.com","Web","0"
"email745@gmail.com","linkedinspcpc","201.75"
"email746@yahoo.com","Web","0"
"email747@aol.com","Web","0"
"email748@gmail.com","ypfpscholsite","97.27"
"email749@dlt.com","linkedinspcpc","129.29"
"email750@smc.edu","linkedinspcpc","90.29"
"email751@yahoo.com","eddydtsauir","12.04"
"email752@gmail.com","edassistscholsite","10.62"
"email753@gmail.com","linkedinspcpc","79.08"
"email754@gmail.com","linkedinspcpc","141.25"
"email755@msn.com","Web","0"
"email756@hotmail.com","Web","0"
"email757@rangers.nwosu.edu","gradschoolsauir","103.45"
"email758@hotmail.com","gradschoolsauir","136.79"
"email759@hotmail.com","search_nonbrand_google","69.45"
"email760@elon.edu","Web","0"
"email761@gmail.com","linkedinspcpc","85.82"
"email762@yahoo.com","linkedinspcpc","37.46"
"email763@gmail.com","ForeignPolicyBanner","48.39"
"email764@yahoo.com","gradschoolsauir","62.52"
"email765@hotmail.com","Direct Apply","0"
"email766@gmail.com","Web","0"
"email767@hotmail.com","Web","0"
"email768@novasbe.pt","Web","0"
"email769@rocketmail.com","search_nonbrand_google","10.84"
"email770@gmail.com","Web","0"
"email771@gmail.com","Web","0"
"email772@gmail.com","search_nonbrand_google","150.35"
"email773@hotmail.com","Web","0"
"email774@gmail.com","facebookcpc","104.08"
"email775@gmail.com","linkedinspcpc","37.33"
"email776@gmail.com","Web","0"
"email777@gmail.com","facebookcpc","13.77"
"email778@gmail.com","Web","0"
"email779@gmail.com","linkedinspcpc","17.2"
"email780@gmail.com","Web","0"
"email781@gmail.com","Web","0"
"email782@gmail.com","Web","0"
"email783@gmail.com","linkedinspcpc","18.72"
"email784@gmail.com","Web","0"
"email785@gmail.com","Web","0"
"email786@gmail.com","Web","0"
"email787@gmail.com","Web","0"
"email788@stemhigh.org","Web","0"
"email789@yahoo.com","Web","0"
"email790@hotmail.com","Web","0"
"email791@gmail.com","gradschoolsauir","8.07"
"email792@gmail.com","linkedinspcpc","205.14"
"email793@mavs.coloradomesa.edu","Web","0"
"email794@gmail.com","linkedinspcpc","50.23"
"email795@hotmail.com","Web","0"
"email796@nicolehawkins.com","search_nonbrand_google","90.32"
"email797@axsommartialarts.com","facebookcpc","44.37"
"email798@me.com","Web","0"
"email799@gmail.com","gradschoolsauir","31.13"
"email800@gmail.com","search_brand_google","133.3"
"email801@gmail.com","Web","0"
"email802@everis.com","facebookcpc","8.88"
"email803@yahoo.com","linkedinspcpc","246.89"
"email804@gmail.com","Web","0"
"email805@yahoo.com","Web","0"
"email806@ecseachamber.org","Web","0"
"email807@gmail.com","Web","0"
"email808@gmail.com","gmailbeta","56.36"
"email809@yahoo.com","Web","0"
"email810@gmail.com","facebookcpc","44.95"
"email811@gmail.com","search_nonbrand_google","267.59"
"email812@live.com","Direct Apply","0"
"email813@gmail.com","",""
"email814@yahoo.com","search_brand_google","132.41"
"email815@gmail.com","Web","0"
"email816@gmail.com","linkedinspcpc","31.48"
"email817@yahoo.com","search_nonbrand_google","18.28"
"email818@gmail.com","Web","0"
"email819@gmail.com","Web","0"
"email820@husky.neu.edu","gradschoolsauir","33.32"
"email821@wesleyan.edu","linkedinspcpc","41.93"
"email822@gmail.com","gradschoolsauir","213.43"
"email823@gmail.com","Web","0"
"email824@gmail.com","Web","0"
"email825@live.longwood.edu","GRE","107.09"
"email826@outlook.com","Web","0"
"email827@gmail.com","linkedinspcpc","62.32"
"email828@gmail.com","Web","0"
"email829@gmail.com","Web","0"
"email830@gmail.com","Web","0"
"email831@gmail.com","Web","0"
"email832@gmail.com","Web","0"
"email833@hotmail.com","Web","0"
"email834@american.edu","Web","0"
"email835@gmail.com","Web","0"
"email836@gmail.com","Web","0"
"email837@gmail.com","Web","0"
"email838@gmail.com","Web","0"
"email839@gmail.com","linkedinspcpc","104.77"
"email840@gmail.com","Web","0"
"email841@gmail.com","Web","0"
"email842@gmail.com","gradschoolsauir","30.3"
"email843@gmail.com","Web","0"
"email844@gmail.com","Web","0"
"email845@gmail.com","Web","0"
"email846@gmail.com","search_nonbrand_google","193.85"
"email847@yahoo.com","eddydtsauir","18.7"
"email848@gmail.com","Web","0"
"email849@gmail.com","Web","0"
"email850@yahoo.com","search_nonbrand_google","114.82"
"email851@eagles.usm.edu","gradschoolsauir","22.25"
"email852@quinnipiac.edu","Web","0"
"email853@kent.edu","Web","0"
"email854@gmail.com","linkedinspcpc","57.27"
"email855@nmtcouncil.org","linkedinspcpc","93.44"
"email856@gmail.com","Web","0"
"email857@yahoo.com","facebookcpc","2.72"
"email858@yahoo.com","linkedinspcpc","17.97"
"email859@gmail.com","Web","0"
"email860@gmail.com","Web","0"
"email861@gmail.com","Direct Apply","0"
"email862@yahoo.com","Web","0"
"email863@gmail.com","footprintscplsite","164.65"
"email864@gmail.com","search_nonbrand_google","104"
"email865@yahoo.com","gradschoolsauir","8.64"
"email866@cornell.edu","search_brand_google","2.3"
"email867@live.co.uk","Direct Apply","0"
"email868@gmail.com","search_nonbrand_google","61.69"
"email869@yahoo.com","search_nonbrand_google","67.92"
"email870@gmail.com","eddydtsauir","129.27"
"email871@mail.com","eddydtsauir","64.74"
"email872@gmail.com","Web","0"
"email873@yahoo.com","search_nonbrand_google","103.69"
"email874@hotmail.com","eddydtsauir","51.03"
"email875@gmail.com","Web","0"
"email876@me.com","linkedinspcpc","31.31"
"email877@gmail.com","Web","0"
"email878@aol.com","eddydtsauir","123.1"
"email879@yahoo.com","eddydtsauir","22.1"
"email880@gmail.com","linkedinspcpc","29.14"
"email881@gmail.com","Web","0"
"email882@dmail.com","eddydtsauir","147.09"
"email883@gmail.com","Web","0"
"email884@gmail.com","Web","0"
"email885@gmail.com","eddydtsauir","17.62"
"email886@gmail.com","facebookcpc","48.56"
"email887@gmail.com","Web","0"
"email888@gmail.com","Web","0"
"email889@gmail.com","eddydtsauir","103.76"
"email890@gmail.com","linkedinspcpc","90.86"
"email891@gmail.com","Web","0"
"email892@ku.edu","eddydtsauir","124.71"
"email893@gmail.com","Web","0"
"email894@yahoo.com","Web","0"
"email895@gmail.com","Web","0"
"email896@gmail.com","Web","0"
"email897@gmail.com","Web","0"
"email898@hotmail.com","Web","0"
"email899@yahoo.com","footprintscplsite","148.27"
"email900@gmail.com","GRE","45.85"
"email901@aol.com","linkedinspcpc","10.47"
"email902@gmail.com","Direct Apply","0"
"email903@gmail.com","Web","0"
"email904@gmail.com","search_nonbrand_google","218.37"
"email905@virginia.edu","facebookcpc","84.37"
"email906@gmail.com","search_nonbrand_google","369.11"
"email907@gmail.com","GRE","204.41"
"email908@gmail.com","Web","0"
"email909@mail.mil","linkedinspcpc","62.93"
"email910@gmail.com","linkedinspcpc","142.9"
"email911@gmail.com","linkedinspcpc","147.55"
"email912@gmail.com","facebookcpc","20.41"
"email913@hchlawva.com","linkedinspcpc","42.47"
"email914@outlook.com","linkedinspcpc","92.31"
"email915@aol.com","Web","0"
"email916@gmail.com","linkedinspcpc","166.85"
"email917@gmail.com","linkedinspcpc","128.74"
"email918@yahoo.com","Web","0"
"email919@gmail.com","Direct Apply","0"
"email920@gmail.com","linkedinspcpc","82.12"
"email921@gmail.com","footprintscplsite","222.81"
"email922@gmail.com","Webinar","0"
"email923@aol.com","linkedinspcpc","128.83"
"email924@mwaa.com","Web","0"
"email925@email.arizona.edu","Direct Apply","0"
"email926@gmail.com","Direct Apply","0"
"email927@comcast.net","Web","0"
"email928@ansi.org","linkedinspcpc","86.8"
"email929@yahoo.com","",""
"email930@gmail.com","eddydtsauir","45.59"
"email931@thalesgroup.com","linkedinspcpc","102.51"
"email932@liberty.edu","linkedinspcpc","23.53"
"email933@yahoo.com","linkedinspcpc","64.59"
"email934@yahoo.com","eddydtsauir","3.62"
"email935@gmail.com","Web","0"
"email936@yahoo.com","linkedinspcpc","98.01"
"email937@gmail.com","Web","0"
"email938@gmail.com","facebookcpc","24.99"
"email939@gmail.com","linkedinspcpc","55.42"
"email940@gmail.com","facebookcpc","83.44"
"email941@gmail.com","Web","0"
"email942@yahoo.com","Web","0"
"email943@gmail.com","Web","0"
"email944@gmail.com","Web","0"
"email945@student.umuc.edu","linkedinspcpc","33.56"
"email946@sewanee.edu","Web","0"
"email947@hotmail.com","Web","0"
"email948@mail.regent.edu","facebookcpc","26.14"
"email949@apvit.com","linkedinspcpc","65.28"
"email950@alumni.baylor.edu","Web","0"
"email951@hotmail.com","Web","0"
"email952@hotmail.com","Direct Apply","0"
"email953@gmail.com","eddydtsauir","46.16"
"email954@yahoo.com","linkedinspcpc","63.66"
"email955@yahoo.com","facebookcpc","1.43"
"email956@gmail.com","Web","0"
"email957@yahoo.com","Web","0"
"email958@gmail.com","Web","0"
"email959@email.wm.edu","linkedinspcpc","43.94"
"email960@gmail.com","Web","0"
"email961@gmail.com","eddydtsauir","31.12"
"email962@gmail.com","linkedinspcpc","6.1"
"email963@gmail.com","linkedinspcpc","119.29"
"email964@gmail.com","Web","0"
"email965@gmail.com","Web","0"
"email966@gmail.com","Web","0"
"email967@hotmail.com","Web","0"
"email968@mail.fresnostate.edu","Web","0"
"email969@gmail.com","linkedinspcpc","162.34"
"email970@gmail.com","Web","0"
"email971@chicagobooth.edu","Web","0"
"email972@netzero.net","Web","0"
"email973@hotmail.com","Web","0"
"email974@gmail.com","linkedinspcpc","81.66"
"email975@gmail.com","footprintscplsite","48.46"
"email976@gmail.com","usnewscollegedegreesauir","78.59"
"email977@gmail.com","linkedinspcpc","147.67"
"email978@gmail.com","linkedinspcpc","49.84"
"email979@gmail.com","Web","0"
"email980@gmail.com","Web","0"
"email981@sanosansar.org","linkedinspcpc","39.15"
"email982@gmail.com","eddydtsauir","101.89"
"email983@gmail.com","linkedinspcpc","40.21"
"email984@gmail.com","Web","0"
"email985@gmail.com","linkedinspcpc","21.09"
"email986@gmail.com","Web","0"
"email987@yahoo.com","Web","0"
"email988@mail.usf.edu","GRE","89.68"
"email989@gmail.com","Web","0"
"email990@yahoo.co.uk","Web","0"
"email991@hotmail.com","Web","0"
"email992@gmail.com","Direct Apply","0"
"email993@hotmail.com","Web","0"
"email994@gmail.com","Web","0"
"email995@gmail.com","Web","0"
"email996@gmail.com","linkedinspcpc","140.01"
"email997@gmail.com","linkedinspcpc","160.79"
"email998@gmail.com","eddydtsauir","64.39"
"email999@gmail.com","Web","0"
"email1000@gmail.ru","Web","0"
"email1001@gmail.com","Direct Apply","0"
"email1002@aol.com","linkedinspcpc","115.34"
"email1003@gmail.com","Direct Apply","0"
"email1004@vt.edu","linkedinspcpc","77.64"
"email1005@gmail.com","linkedinspcpc","106.78"
"email1006@gmail.com","Web","0"
"email1007@gmail.com","elearnersauir","15.15"
"email1008@virginia.edu","linkedinspcpc","125.4"
"email1009@gmail.com","Web","0"
"email1010@gmail.com","Web","0"
"email1011@gmail.com","Web","0"
"email1012@gmail.com","Web","0"
"email1013@gmail.com","Web","0"
"email1014@gmail.com","elearnersauir","132.62"
"email1015@gmail.com","elearnersauir","118.32"
"email1016@hotmail.com","linkedinspcpc","47.94"
"email1017@gmail.com","Web","0"
"email1018@gmail.com","search_nonbrand_google","59.63"
"email1019@gmail.com","Web","0"
"email1020@gmail.com","Web","0"
"email1021@steelnet.org","linkedinspcpc","16.86"
"email1022@gmail.com","elearnersauir","12.16"
"email1023@gmail.com","elearnersauir","57.3"
"email1024@hotmail.com","eddydtsauir","118.07"
"email1025@gmail.com","eddydtsauir","52.65"
"email1026@gmail.com","elearnersauir","92.07"
"email1027@gmail.com","gradschoolsauir","30.86"
"email1028@hotmail.com","search_nonbrand_google","170.68"
"email1029@gmail.com","elearnersauir","149.29"
"email1030@gmail.com","eddydtsauir","16.1"
"email1031@yahoo.com","Web","0"
"email1032@neo.rr.com","elearnersauir","49.95"
"email1033@yahoo.co.uk","Direct Apply","0"
"email1034@gmail.com","elearnersauir","78"
"email1035@hotmail.com","CDETscholsiteausis","31.46"
"email1036@gmail.com","elearnersauir","64.02"
"email1037@gmail.com","elearnersauir","105.62"
"email1038@mac.com","linkedinspcpc","172.71"
"email1039@gmail.com","elearnersauir","73.74"
"email1040@gmail.com","Web","0"
"email1041@yahoo.com","gradschoolsauir","18.94"
"email1042@gmail.com","linkedincpc","23.97"
"email1043@outlook.com","Web","0"
"email1044@gmail.com","search_nonbrand_google","104.51"
"email1045@gmail.com","elearnersauir","1.66"
"email1046@indiana.edu","Web","0"
"email1047@yahoo.com","elearnersauir","73.09"
"email1048@outlook.com","Web","0"
"email1049@gmail.com","eddydtsauir","64.2"
"email1050@gmail.com","eddydtsauir","38.73"
"email1051@hotmail.com","edassistscholsite","63.38"
"email1052@live.com","eddydtsauir","45.02"
"email1053@live.com","elearnersauir","260.99"
"email1054@gmail.com","Direct Apply","0"
"email1055@sandiego.edu","Web","0"
"email1056@gmail.com","Web","0"
"email1057@windowslive.com","Web","0"
"email1058@yahoo.com","Web","0"
"email1059@gmail.com","elearnersauir","57.62"
"email1060@hotmail.com","elearnersauir","18.93"
"email1061@aol.com","elearnersauir","1.46"
"email1062@yahoo.es","search_nonbrand_google","130.41"
"email1063@test2u.com","gradschoolsauir","66.56"
"email1064@gmail.com","elearnersauir","109.92"
"email1065@gmail.com","Web","0"
"email1066@gmail.com","Web","0"
"email1067@gmail.com","Web","0"
"email1068@gmail.com","Web","0"
"email1069@yahoo.com","Web","0"
"email1070@central.edu","elearnersauir","5.21"
"email1071@gmail.com","Web","0"
"email1072@gmail.com","Web","0"
"email1073@gmail.com","elearnersauir","143.61"
"email1074@trippz.co","elearnersauir","60.41"
"email1075@gmail.com","eddydtsauir","56.5"
"email1076@gmail.com","Web","0"
"email1077@uci.edu","elearnersauir","76.31"
"email1078@gmail.com","Web","0"
"email1079@gmail.com","edassistscholsite","41.91"
"email1080@mac.com","Web","0"
"email1081@yahoo.com","facebookcpc","19.86"
"email1082@gmail.com","Web","0"
"email1083@metrologictz.com","Web","0"
"email1084@mail.ru","Web","0"
"email1085@gmail.com","Web","0"
"email1086@gmail.com","elearnersauir","81.99"
"email1087@gmail.com","elearnersauir","61.92"
"email1088@gmail.com","",""
"email1089@gmail.com","Web","0"
"email1090@usiu.ac.ke","Direct Apply","0"
"email1091@gmail.com","Direct Apply","0"
"email1092@gmail.com","elearnersauir","43.36"
"email1093@gmail.com","Web","0"
"email1094@gmail.com","linkedincpc","55.84"
"email1095@ualr.edu","Web","0"
"email1096@yahoo.com","Web","0"
"email1097@qq.com","elearnersauir","110.45"
"email1098@hotmail.com","facebookcpc","67.07"
"email1099@hotmail.com","linkedincpc","151.91"
"email1100@hotmail.ca","Web","0"
"email1101@udayton.edu","elearnersauir","43.56"
"email1102@me.com","linkedinspcpc","5.41"
"email1103@gmail.com","Web","0"
"email1104@gmail.com","search_nonbrand_google","19"
"email1105@gmail.com","Web","0"
"email1106@gmail.com","footprintscplsite","22.55"
"email1107@gmail.com","Web","0"
"email1108@protonmail.com","facebookcpc","71.51"
"email1109@telefonica.net","Web","0"
"email1110@gmail.com","Web","0"
"email1111@gmail.com","Web","0"
"email1112@gmail.com","gmailbeta","56.71"
"email1113@2u.com","Direct Apply","0"
"email1114@gmail.com","Web","0"
"email1115@gmail.com","Web","0"
"email1116@aol.com","eddydtsauir","97.63"
"email1117@gmail.com","linkedinspcpc","89.35"
"email1118@gmail.com","Web","0"
"email1119@gmail.com","gradschoolsauir","24.63"
"email1120@gmail.com","Web","0"
"email1121@gmail.com","facebookcpc","50.46"
"email1122@yahoo.com","Web","0"
"email1123@gmail.com","Web","0"
"email1124@gmail.com","facebookcpc","14.11"
"email1125@gmail.com","gradschoolsauir","86.88"
"email1126@gmail.com","Web","0"
"email1127@gmail.com","elearnersauir","163.12"
"email1128@outlook.com","search_nonbrand_google","179.02"
"email1129@icloud.com","search_nonbrand_google","68.6"
"email1130@hotmail.com","facebookcpc","64"
"email1131@yahoo.com","search_nonbrand_google","101.69"
"email1132@yahoo.com","Web","0"
"email1133@gmail.com","Web","0"
"email1134@yahoo.com","search_nonbrand_google","154.15"
"email1135@gmail.com","Web","0"
"email1136@berkeley.edu","Web","0"
"email1137@gmail.com","Direct Apply","0"
"email1138@gmail.com","elearnersauir","49.76"
"email1139@jica.go.jp","Web","0"
"email1140@yahoo.com","elearnersauir","66.81"
"email1141@yahoo.com","Web","0"
